Design_ID,Design_Complexity,Lines_of_Code,Num_Modules,Target_Power_mW,Target_Frequency_MHz,Design_Tool_Used,EDA_Runtime_min,Simulation_Bugs_Found,Meets_Timing,Estimated_Power_Usage_mW
DGN_12889,Low,93425,10,232.63,1667.53,OpenROAD,791.82,4,1,235.47828766289643
DGN_12890,Low,74715,18,257.17,511.44,Cadence,914.15,2,0,267.07035676151406
DGN_12891,Medium,76835,11,236.49,991.91,Synopsys,653.59,2,1,224.21176745509007
DGN_12892,Low,78366,14,207.67,2332.57,Cadence,641.78,1,0,196.16961591798204
DGN_12893,Low,42570,19,156.74,1161.73,Cadence,779.69,1,1,146.79490828476986
DGN_12894,Medium,92977,35,275.53,2026.1,Synopsys,861.48,2,0,277.39815432690017
DGN_12895,Low,11615,33,212.74,2325.24,OpenROAD,455.23,4,1,204.55850894889838
DGN_12896,Low,77298,46,149.59,2438.43,Synopsys,436.62,2,0,161.0871136331092
DGN_12897,Medium,43311,21,70.87,2255.97,Synopsys,367.48,2,1,81.13994802361171
DGN_12898,Low,95245,33,122.68,861.77,Mentor,685.69,0,0,128.68465180388296
DGN_12899,Medium,28434,48,185.93,2410.17,Cadence,470.58,3,1,193.84225106126902
DGN_12900,Low,91879,19,118.91,2049.75,OpenROAD,675.96,2,1,133.1029274663945
DGN_12901,Medium,20739,30,105.31,2109.22,Cadence,522.82,2,0,109.8263756939829
DGN_12902,High,71202,16,181.85,136.42,OpenROAD,1013.88,7,0,185.43059816397394
DGN_12903,Medium,98419,29,92.46,2390.17,Synopsys,143.37,4,0,114.10238194038753
DGN_12904,Medium,84599,45,250.1,1967.42,Mentor,712.32,3,0,229.42460647893176
DGN_12905,High,38649,9,171.09,1943.12,Synopsys,716.21,3,0,166.70374661304075
DGN_12906,Medium,52445,8,193.47,295.66,Cadence,497.44,1,1,178.478020017075
DGN_12907,Low,44470,48,86.85,658.16,Mentor,539.96,0,1,81.21197954267045
DGN_12908,Medium,79965,45,131.14,2409.43,Mentor,972.15,0,1,130.1956844718975
DGN_12909,High,53621,35,152.52,1301.62,Cadence,379.97,0,0,146.54446961801153
DGN_12910,Medium,37926,7,252.05,1054.86,OpenROAD,1053.4,2,0,250.15632374976332
DGN_12911,Low,42997,7,242.54,2115.86,Mentor,1081.83,2,1,247.67381784166824
DGN_12912,Medium,64940,30,105.74,309.62,OpenROAD,801.71,2,1,120.2933633935304
DGN_12913,High,45724,21,204.04,1100.66,OpenROAD,941.06,2,0,228.05365045871216
DGN_12914,Low,36704,14,110.86,1001.68,OpenROAD,758.76,4,1,130.83981729208867
DGN_12915,Medium,33391,6,297.06,939.64,Mentor,658.8,2,0,306.6197370863257
DGN_12916,Low,68291,28,288.03,838.46,Synopsys,1162.01,4,0,298.04085107663974
DGN_12917,Medium,94723,15,190.82,604.18,Mentor,382.23,0,1,181.42037537925813
DGN_12918,Low,7526,28,224.73,514.99,Synopsys,235.73,3,0,229.8976193697279
DGN_12919,Medium,29686,39,250.36,1636.97,Mentor,387.73,1,1,270.25739731167187
DGN_12920,High,78339,27,230.25,2306.55,Synopsys,760.67,2,1,205.79918163139985
DGN_12921,Medium,11574,36,224.96,1321.24,Synopsys,271.11,4,1,210.50330114598646
DGN_12922,Medium,13733,27,289.64,815.14,Mentor,1096.05,5,1,281.2619466281721
DGN_12923,Medium,55290,38,199.11,481.98,OpenROAD,528.57,6,0,172.29730723480742
DGN_12924,Low,77793,45,209.08,2092.34,OpenROAD,1028.96,5,1,213.42766597031982
DGN_12925,Medium,41051,23,262.32,2431.58,Synopsys,344.13,2,1,254.47630881007157
DGN_12926,Low,20909,6,217.47,937.97,Cadence,417.01,2,1,218.1483325201406
DGN_12927,Medium,94682,6,233.23,798.28,Cadence,127.51,0,0,250.12601704160755
DGN_12928,Low,82338,19,108.54,1543.58,Mentor,353.86,7,1,86.70784840793509
DGN_12929,Medium,78432,25,142.82,1960.79,Mentor,618.96,2,1,114.65066856733108
DGN_12930,High,33133,39,86.83,1192.97,Mentor,1138.6,4,1,99.94401611250385
DGN_12931,High,56571,9,176.44,1612.18,Cadence,503.35,2,1,170.81515339117135
DGN_12932,Medium,84062,47,163.93,1819.72,OpenROAD,789.31,3,1,165.14066213716941
DGN_12933,Low,55908,31,299.29,2405.42,Mentor,547.59,3,1,291.26376859336034
DGN_12934,Medium,16278,28,202.8,496.09,Mentor,113.34,2,0,189.94223481370554
DGN_12935,High,56458,11,246.61,2493.72,OpenROAD,634.03,3,0,264.8416984705958
DGN_12936,Low,69265,10,133.5,1041.18,Synopsys,135.14,1,1,130.64222688764593
DGN_12937,High,61782,37,257.89,1835.68,Mentor,1067.42,1,1,264.18451802737764
DGN_12938,Medium,60415,21,203.77,1473.79,Cadence,918.46,0,0,229.02624326424484
DGN_12939,High,96087,46,224.25,1268.0,Cadence,491.66,2,0,243.43211002341667
DGN_12940,High,59160,34,123.61,1775.38,Mentor,789.85,0,0,131.79398895189064
DGN_12941,High,59399,12,187.16,1049.81,Cadence,187.71,0,1,168.4243500573055
DGN_12942,Medium,30298,44,208.51,402.66,OpenROAD,860.91,1,1,229.2742874700196
DGN_12943,Low,27191,11,197.27,1273.34,Synopsys,997.91,2,1,200.9709615713297
DGN_12944,Medium,61964,10,278.8,1352.6,Synopsys,996.79,2,1,295.84948920381447
DGN_12945,Medium,38092,8,274.57,584.57,Mentor,384.08,3,1,242.82820969339093
DGN_12946,Low,94407,5,292.75,2345.49,Mentor,360.67,1,1,305.26355846703837
DGN_12947,Medium,80257,19,216.86,645.94,Synopsys,654.39,2,1,227.7403037332284
DGN_12948,Medium,67513,35,292.98,1082.15,Synopsys,1163.26,1,1,307.0512680407299
DGN_12949,Medium,56097,29,258.12,471.83,Mentor,1109.4,2,0,267.0594002823618
DGN_12950,Medium,35279,37,117.71,1385.91,Cadence,469.99,2,1,111.36169005346775
DGN_12951,Low,19404,39,156.86,838.33,Mentor,949.01,3,1,136.59088034962946
DGN_12952,High,75022,9,109.6,1274.25,OpenROAD,1110.3,0,1,96.95637331963465
DGN_12953,Low,40198,9,51.05,639.08,Mentor,357.46,2,1,40.65649734874416
DGN_12954,Medium,99223,40,97.01,229.06,Mentor,1006.54,1,1,73.53176352089716
DGN_12955,Medium,54997,21,51.02,1970.14,Mentor,365.4,2,1,55.28530436565491
DGN_12956,High,83692,18,229.96,1638.61,Mentor,451.34,2,1,235.83522935229095
DGN_12957,Low,5567,33,156.38,917.77,Mentor,286.66,2,1,167.5090191154039
DGN_12958,Medium,66032,12,128.14,213.99,Mentor,638.07,2,1,112.03262350741426
DGN_12959,Medium,7179,38,240.43,2177.38,Cadence,1021.37,0,1,227.82741376862936
DGN_12960,Low,7019,44,258.12,507.51,Mentor,661.98,3,1,288.72313668375955
DGN_12961,Medium,86455,5,293.82,2333.78,Synopsys,200.72,0,0,292.56762218693456
DGN_12962,High,90239,33,210.5,1248.63,Mentor,347.02,1,0,221.42422462779695
DGN_12963,High,23704,40,165.38,916.93,Cadence,701.66,2,1,196.55845051622515
DGN_12964,Low,23030,41,126.32,1880.22,OpenROAD,724.83,1,1,125.79448695270831
DGN_12965,Low,74445,33,105.58,2204.41,Synopsys,717.67,1,0,142.49095825664392
DGN_12966,Medium,78551,9,103.23,989.71,Mentor,147.78,2,1,86.06613343742258
DGN_12967,Medium,8420,36,152.3,1077.63,Mentor,919.21,1,0,129.71961439095108
DGN_12968,Low,64875,28,297.95,1139.58,Synopsys,1096.75,2,0,297.79408839729285
DGN_12969,Low,52653,23,50.21,2313.58,Mentor,641.99,1,1,75.35176378541557
DGN_12970,High,21740,16,99.3,1762.15,Cadence,879.47,1,1,121.82956081881068
DGN_12971,High,70263,5,97.1,694.35,Mentor,1101.98,1,0,78.87427276095323
DGN_12972,Low,69559,11,229.28,544.0,OpenROAD,792.59,2,1,221.51585101419565
DGN_12973,Medium,24465,21,138.12,652.88,Cadence,828.73,2,1,145.8164509950012
DGN_12974,Medium,56432,38,164.32,732.55,Mentor,882.4,0,1,195.5834237509246
DGN_12975,Low,9131,47,87.16,652.44,OpenROAD,356.97,1,1,84.1160528238221
DGN_12976,Medium,15652,11,151.25,1680.42,Synopsys,724.25,0,0,160.45731481321596
DGN_12977,Medium,69973,21,75.8,378.24,Cadence,1020.08,2,0,76.33082327949401
DGN_12978,High,92043,7,183.26,1029.66,Mentor,397.63,4,1,181.35220327811393
DGN_12979,Medium,52147,33,74.48,1600.13,Mentor,1082.77,1,1,95.72171202979274
DGN_12980,Medium,52671,26,247.63,798.06,Synopsys,767.24,0,1,236.82090873016094
DGN_12981,Medium,94342,42,191.65,256.66,Synopsys,542.42,2,0,176.73341390287882
DGN_12982,Low,24171,47,230.99,296.38,Cadence,770.43,2,0,205.0752506166299
DGN_12983,Medium,91129,33,154.63,402.32,Cadence,518.12,1,1,143.69199739081495
DGN_12984,Medium,60692,46,145.37,2106.02,Cadence,1015.36,3,1,158.75494912059003
DGN_12985,Low,63541,9,74.55,1678.87,Mentor,609.84,4,0,80.02900780516858
DGN_12986,Low,14470,34,180.96,254.85,Mentor,1087.38,1,1,169.1683336386915
DGN_12987,Low,66344,27,178.63,1038.57,Cadence,641.18,2,1,195.23549977142736
DGN_12988,High,49308,25,167.03,768.6,Mentor,812.82,4,0,174.32646082534748
DGN_12989,Low,55639,30,235.13,1487.3,Synopsys,1197.43,1,0,261.38737979751596
DGN_12990,Low,26326,25,258.13,1354.73,OpenROAD,227.54,2,0,258.78339062778497
DGN_12991,Medium,9597,24,237.7,1254.7,Mentor,899.87,1,1,264.7442339555625
DGN_12992,Medium,35788,27,85.97,854.83,Cadence,218.31,5,1,82.2474168704357
DGN_12993,Low,70020,8,205.51,430.72,Mentor,1016.31,4,1,197.54949343630673
DGN_12994,High,54477,25,70.08,1881.7,Synopsys,739.96,2,1,89.26667453144951
DGN_12995,High,38071,25,223.66,2211.66,Cadence,1129.5,1,1,252.99489817390236
DGN_12996,Medium,75603,5,145.46,2365.96,OpenROAD,1047.19,3,0,159.79814649137384
DGN_12997,Medium,66923,19,83.12,240.69,Cadence,145.35,1,1,79.44934979070014
DGN_12998,Low,75560,21,265.51,1875.78,Cadence,216.52,0,1,254.55145845113594
DGN_12999,Medium,78251,18,203.5,1843.61,Cadence,745.33,2,0,207.24806259217098
DGN_13000,Medium,62492,23,138.68,2373.06,Mentor,650.88,1,0,116.74691702279085
DGN_13001,Low,36770,38,57.68,707.0,OpenROAD,252.16,2,1,89.35901550882622
DGN_13002,Low,81762,10,184.33,1881.23,Synopsys,207.47,5,1,205.40838773606916
DGN_13003,Medium,40399,49,280.81,231.1,Mentor,702.95,2,0,282.2348499630111
DGN_13004,Low,83948,10,199.09,1614.99,OpenROAD,115.77,2,1,211.6946480834926
DGN_13005,High,62439,9,292.91,942.03,OpenROAD,1056.06,0,1,295.87442972903625
DGN_13006,Low,49415,11,84.11,1945.38,Mentor,980.07,2,0,62.55567285366081
DGN_13007,Medium,17569,37,192.08,2171.93,Cadence,955.32,1,1,198.13290476105234
DGN_13008,Medium,7369,17,249.53,975.57,OpenROAD,78.24,2,1,266.02561561287007
DGN_13009,Medium,5528,5,181.39,1361.41,Synopsys,114.31,4,0,198.86746378558735
DGN_13010,Medium,35314,17,72.77,381.77,Mentor,686.82,3,1,60.08824619907382
DGN_13011,Medium,23047,47,195.72,1100.58,OpenROAD,1193.65,1,1,187.20390012030137
DGN_13012,High,24748,31,202.93,965.92,Synopsys,450.24,1,1,217.68568346438622
DGN_13013,Medium,40109,11,232.18,539.5,Synopsys,452.59,3,0,235.28486147874256
DGN_13014,Medium,18919,7,240.3,2246.75,Synopsys,213.08,1,1,227.35562770338103
DGN_13015,Medium,52498,29,242.69,455.41,Synopsys,828.74,0,1,227.90116635219167
DGN_13016,Medium,60808,37,215.86,1625.77,Mentor,797.21,1,0,222.50024819854576
DGN_13017,Medium,85792,44,103.95,2236.34,Synopsys,175.51,1,0,88.64130200968035
DGN_13018,High,75441,21,151.06,2288.72,Mentor,592.85,3,1,158.26880519042376
DGN_13019,Low,79420,49,244.03,2003.78,Synopsys,820.47,1,1,257.186004225709
DGN_13020,Medium,33906,18,288.36,522.74,Synopsys,622.61,2,1,278.5178927618251
DGN_13021,Medium,76486,41,69.74,2061.84,Mentor,828.77,4,0,97.98519988252077
DGN_13022,Medium,71896,27,183.88,763.76,Cadence,990.55,5,1,205.25302225543268
DGN_13023,High,26946,28,128.13,2313.76,OpenROAD,841.83,4,0,148.9444860262789
DGN_13024,High,52020,33,106.35,1801.81,OpenROAD,762.37,1,0,114.52804383347414
DGN_13025,Medium,79266,42,176.45,1984.64,Mentor,1033.09,1,1,162.05921861775778
DGN_13026,Low,27161,31,201.52,304.08,Synopsys,1086.67,5,0,198.16712734489795
DGN_13027,Low,32738,42,52.44,1498.64,Mentor,503.33,2,1,57.366261558161085
DGN_13028,Medium,8925,44,245.05,2070.74,Synopsys,257.5,2,1,213.2143810716235
DGN_13029,High,13463,49,254.97,2167.82,Mentor,992.36,1,1,257.5371757106155
DGN_13030,Low,62153,27,291.38,168.72,OpenROAD,303.68,1,1,303.4529875351006
DGN_13031,Low,87948,35,95.16,2353.98,Mentor,1119.0,1,1,108.25436144456634
DGN_13032,Low,66009,40,198.64,204.01,OpenROAD,86.08,3,1,196.22872830962675
DGN_13033,High,92938,21,156.66,1574.84,OpenROAD,1110.25,1,0,154.09315512780992
DGN_13034,Medium,96253,41,133.71,1764.13,OpenROAD,731.67,2,0,124.61108114876902
DGN_13035,Medium,46552,7,191.41,357.63,Mentor,943.21,1,1,172.62890341473627
DGN_13036,Medium,61271,40,245.6,215.23,Cadence,514.28,0,1,230.38113222568293
DGN_13037,High,14797,9,55.76,1983.79,Mentor,1190.56,3,0,62.68884287453865
DGN_13038,Medium,91130,19,292.35,1023.21,Mentor,319.41,2,0,301.5810557459515
DGN_13039,Medium,76942,10,252.47,357.07,Cadence,361.35,2,1,260.50977531431744
DGN_13040,Low,18965,14,237.79,1930.4,Cadence,118.63,1,1,233.37726756219428
DGN_13041,Medium,18733,36,240.1,2137.99,OpenROAD,1132.14,0,1,230.00702284291978
DGN_13042,Medium,58223,27,147.27,1509.73,Synopsys,579.87,3,0,149.61837733541708
DGN_13043,High,31926,21,237.91,486.97,Synopsys,829.33,3,1,219.90192886894096
DGN_13044,Low,33783,24,146.69,136.53,OpenROAD,843.68,0,1,149.7369692663615
DGN_13045,Low,88360,48,274.68,1781.93,Mentor,1056.93,2,0,301.0333339250416
DGN_13046,Low,41394,45,94.31,1420.34,Synopsys,818.01,1,0,68.80138139493997
DGN_13047,Medium,69796,19,123.09,1661.91,Mentor,700.7,2,1,121.52669302363692
DGN_13048,High,33287,48,187.83,2051.64,Cadence,869.76,2,1,176.87302730285708
DGN_13049,Low,87104,26,129.8,1142.15,Cadence,916.11,3,0,114.19671619895851
DGN_13050,Medium,35436,10,156.06,398.84,OpenROAD,271.96,0,0,135.57741737898354
DGN_13051,Medium,91916,8,173.11,2355.96,Mentor,185.02,2,0,193.51671293446856
DGN_13052,Low,95332,27,264.09,1408.63,OpenROAD,145.33,1,1,278.074225477792
DGN_13053,Medium,78567,48,180.8,1576.71,Synopsys,486.42,3,1,156.17256489920314
DGN_13054,Low,92483,49,140.61,2340.19,Synopsys,627.72,2,1,161.10709911784198
DGN_13055,Medium,8188,23,111.93,2335.8,Synopsys,761.84,2,1,95.73773436959497
DGN_13056,Medium,96205,49,152.17,1473.03,Mentor,1152.16,3,1,184.21954835176865
DGN_13057,Medium,11765,35,178.93,814.27,OpenROAD,437.1,1,0,166.86341072351894
DGN_13058,Low,56626,48,236.53,2493.07,OpenROAD,927.4,1,1,239.46993006605535
DGN_13059,High,93707,7,80.26,1733.96,Synopsys,665.75,3,1,58.46753194998192
DGN_13060,Medium,15807,32,105.4,1080.25,OpenROAD,310.9,2,0,86.30001462316727
DGN_13061,Medium,15204,7,144.91,1443.61,Cadence,761.45,1,0,141.74034758541157
DGN_13062,Low,97602,18,140.1,1098.0,Cadence,1162.58,2,1,155.5511045517853
DGN_13063,Low,62944,22,147.94,2231.93,Cadence,201.71,2,1,122.5910793607495
DGN_13064,Low,47120,31,248.38,1258.0,Cadence,638.3,3,1,271.5367641973472
DGN_13065,Low,27658,14,131.04,2076.47,OpenROAD,118.83,1,0,122.65909604592913
DGN_13066,Medium,42081,19,175.47,2116.42,Cadence,426.19,3,0,154.34549136107393
DGN_13067,High,39986,23,205.98,2078.4,Cadence,767.49,0,0,204.77453186797143
DGN_13068,Medium,84322,13,108.04,1833.25,Cadence,1018.8,2,0,84.8282582913929
DGN_13069,Low,99819,8,229.67,2151.71,Cadence,892.57,6,1,264.86466679393635
DGN_13070,Medium,55304,19,186.78,1029.35,Cadence,587.66,1,0,172.76276072878105
DGN_13071,Low,70592,12,161.7,375.19,Mentor,1096.51,1,1,143.86980789733227
DGN_13072,Medium,63548,5,252.45,2121.89,Mentor,405.09,1,1,197.1036829483865
DGN_13073,Medium,44986,11,110.87,1295.6,Cadence,919.54,2,1,74.85233667474364
DGN_13074,Medium,79095,35,270.79,405.7,Cadence,600.37,3,1,273.360889176688
DGN_13075,High,96594,22,190.26,376.75,OpenROAD,1084.44,0,0,204.54964978164315
DGN_13076,Low,93281,16,202.29,482.18,Cadence,969.07,2,1,180.05112773994358
DGN_13077,Medium,71151,34,268.76,1902.34,Synopsys,1087.68,2,1,252.67433042444196
DGN_13078,High,78598,37,254.4,1806.06,Mentor,304.24,2,1,270.35071218546517
DGN_13079,Medium,33214,11,200.39,589.16,Cadence,821.69,3,0,205.52833971554077
DGN_13080,Medium,43745,32,238.3,2132.62,Mentor,901.85,2,1,226.92874303226588
DGN_13081,High,47548,7,158.33,775.11,Cadence,906.35,3,1,166.31062675806533
DGN_13082,Low,15681,47,186.84,2003.17,Synopsys,634.56,2,1,211.58265865008192
DGN_13083,High,11984,10,65.52,1273.13,Cadence,72.83,3,1,65.34840148358626
DGN_13084,Low,32579,35,72.46,1855.72,Mentor,358.03,2,0,67.75084836689824
DGN_13085,Medium,95810,42,257.36,1015.33,Mentor,428.56,2,1,256.89423154227563
DGN_13086,High,59933,19,64.92,933.14,Mentor,1031.32,4,1,65.6444474956434
DGN_13087,Low,32399,11,92.35,2119.26,OpenROAD,1018.61,2,1,82.38859443101012
DGN_13088,Medium,36481,47,248.96,184.73,Mentor,179.34,0,0,268.260085349967
DGN_13089,Medium,5944,34,50.29,2439.37,Cadence,1142.81,2,1,70.94341945376547
DGN_13090,High,98993,31,120.6,1655.63,Synopsys,268.0,3,1,104.54902496455796
DGN_13091,High,14114,21,196.01,1137.96,Synopsys,532.37,2,0,186.10630944453268
DGN_13092,Medium,44846,22,198.86,1607.33,Cadence,305.28,2,1,232.51332140275505
DGN_13093,Medium,88666,26,244.29,394.58,OpenROAD,1040.78,1,0,232.77342847084063
DGN_13094,High,82848,30,176.48,1333.73,Cadence,914.32,4,0,188.92744454639848
DGN_13095,Medium,37596,31,177.35,2464.23,Mentor,463.02,1,1,182.97490978444793
DGN_13096,Medium,80287,44,231.33,664.65,OpenROAD,837.34,1,1,245.21593940224471
DGN_13097,Medium,11907,28,174.66,1833.47,Cadence,270.18,0,0,166.91650336839467
DGN_13098,Medium,33114,12,202.12,1143.93,OpenROAD,495.82,1,1,197.6478447124826
DGN_13099,Low,30009,25,274.44,1665.9,Synopsys,489.9,0,0,267.0306449980093
DGN_13100,Low,89846,33,150.36,591.73,Cadence,331.25,3,0,137.77226743915247
DGN_13101,Low,55241,47,146.28,1229.12,Cadence,1059.0,6,1,133.49990149594137
DGN_13102,High,40725,25,50.89,2452.22,Synopsys,833.88,0,1,43.4594649306483
DGN_13103,Medium,23996,7,203.36,568.69,OpenROAD,379.13,2,0,191.67312120446016
DGN_13104,Medium,11047,35,57.44,1627.47,Synopsys,336.02,2,1,47.090796085020195
DGN_13105,Medium,33767,31,176.04,1481.43,OpenROAD,80.47,6,1,162.37657969991506
DGN_13106,Low,21347,31,251.06,1456.12,Cadence,455.1,4,0,228.65927210167627
DGN_13107,Medium,29102,13,187.48,1576.3,OpenROAD,660.52,0,1,171.71507283081448
DGN_13108,Medium,9263,37,117.41,1305.37,OpenROAD,376.59,2,0,91.85301263188738
DGN_13109,Medium,72438,37,246.54,140.63,Mentor,858.52,0,1,221.88959773164686
DGN_13110,High,35540,30,117.43,2260.23,Mentor,529.39,3,1,113.54178899166668
DGN_13111,Medium,80726,32,233.26,2084.75,Mentor,420.6,2,1,246.89497359297482
DGN_13112,Medium,68769,48,202.56,518.0,Synopsys,1130.53,2,0,209.96807539819332
DGN_13113,Medium,45843,47,92.5,1091.86,Synopsys,359.59,2,1,88.3526080194561
DGN_13114,High,32690,35,276.28,1949.32,Mentor,514.01,3,1,289.5313840541256
DGN_13115,Medium,7994,5,100.16,2452.15,Cadence,495.81,5,1,99.51732126963287
DGN_13116,Low,72546,24,297.4,2382.73,Cadence,334.97,3,1,313.0604284592005
DGN_13117,Medium,12377,16,51.83,2258.46,Cadence,307.92,4,1,50.95960430735088
DGN_13118,Medium,83572,21,115.87,480.1,Synopsys,404.71,2,1,123.0636020256396
DGN_13119,Medium,31467,19,99.97,2294.74,OpenROAD,1045.23,2,1,107.07645363214938
DGN_13120,Low,5048,38,53.5,2208.27,Synopsys,934.47,2,1,55.4326919401939
DGN_13121,High,41978,20,233.09,1004.68,Mentor,836.34,2,1,245.27008663697583
DGN_13122,High,52606,8,223.36,1046.85,OpenROAD,581.1,1,1,208.50556400518042
DGN_13123,Low,86574,12,248.09,1203.78,Cadence,638.84,2,1,235.0474554883963
DGN_13124,High,78414,38,114.17,1674.82,Synopsys,364.54,4,1,109.9157845535416
DGN_13125,Low,98145,29,161.08,726.01,Synopsys,144.72,2,1,138.88629021931732
DGN_13126,Low,54222,19,214.78,155.08,Mentor,437.39,0,0,229.6567287844902
DGN_13127,Low,53115,32,159.94,438.95,Cadence,624.97,0,1,145.40085671103463
DGN_13128,Low,94606,13,224.33,1156.28,Synopsys,125.34,2,1,195.74226647776612
DGN_13129,High,45647,6,208.49,776.81,Synopsys,160.59,1,0,205.95959241736398
DGN_13130,Low,59607,21,78.66,1934.84,OpenROAD,359.85,0,1,68.01541016780969
DGN_13131,Low,62410,14,245.26,356.06,Synopsys,478.47,2,1,235.84032726996617
DGN_13132,Low,26996,13,230.17,2301.92,OpenROAD,508.38,2,1,250.8869124980634
DGN_13133,Low,59921,35,213.96,2248.79,Synopsys,194.39,2,1,235.23127536551613
DGN_13134,Low,88697,6,88.77,2281.02,Cadence,317.44,5,1,75.71580321773257
DGN_13135,Medium,51022,28,117.0,1875.06,Mentor,358.28,3,1,107.39153650157554
DGN_13136,Low,45148,23,148.29,356.8,Cadence,137.1,1,1,163.09210863037234
DGN_13137,High,72764,21,119.98,1151.53,Mentor,431.75,2,1,123.45049518661276
DGN_13138,High,96901,47,106.95,415.37,Synopsys,142.33,1,1,90.18140597504824
DGN_13139,Low,95724,14,251.34,2470.48,Cadence,861.94,1,1,262.7920997088239
DGN_13140,High,13888,32,209.56,899.29,OpenROAD,500.09,2,1,217.6945251805794
DGN_13141,Low,93666,42,191.37,1504.79,Mentor,432.5,1,0,188.9037187599888
DGN_13142,Low,44159,32,106.49,1970.54,Mentor,204.24,3,1,101.17416456950542
DGN_13143,Low,47197,5,279.52,2309.48,Synopsys,318.21,1,1,280.8747251316103
DGN_13144,Medium,89326,7,97.8,1913.31,Mentor,325.28,1,1,98.23541375453485
DGN_13145,Medium,95360,19,248.74,1718.81,Mentor,1183.13,2,1,252.03029608824113
DGN_13146,Medium,29474,14,291.67,1218.36,Mentor,1012.3,4,0,293.4830495031049
DGN_13147,Medium,22333,25,231.77,1552.96,Synopsys,77.4,1,1,208.52619748608666
DGN_13148,Medium,41355,41,298.21,325.99,Cadence,763.19,3,1,287.1790839032525
DGN_13149,Low,78903,19,212.76,2221.41,Synopsys,351.74,2,1,196.79876960800732
DGN_13150,Medium,71258,27,104.37,1405.07,OpenROAD,178.99,2,1,88.74452763010243
DGN_13151,Low,36145,18,100.95,196.32,Mentor,864.38,4,0,116.8331655936941
DGN_13152,Low,80675,19,131.14,2307.77,Mentor,210.03,4,1,140.83355140660083
DGN_13153,Low,54854,14,51.78,1274.32,Cadence,565.86,2,1,30.0
DGN_13154,Low,72664,13,220.42,2184.61,Mentor,780.67,0,1,200.17390164342365
DGN_13155,Medium,91153,48,117.17,2156.53,Cadence,692.12,2,1,118.60310234909083
DGN_13156,High,98616,43,253.8,2057.8,Mentor,1174.5,2,1,250.17399144584024
DGN_13157,Low,40285,9,139.79,247.37,Mentor,955.75,2,0,143.16581197693455
DGN_13158,Medium,22533,29,169.99,692.96,Synopsys,942.58,1,1,167.9996214815332
DGN_13159,Medium,37624,46,291.42,2201.31,Synopsys,465.38,0,0,298.6357873312396
DGN_13160,High,51996,30,110.54,2257.58,OpenROAD,69.57,1,0,104.12002681900447
DGN_13161,Low,51947,12,230.31,1199.37,Cadence,897.23,2,1,240.8610716844833
DGN_13162,Medium,32956,26,238.78,1156.1,OpenROAD,1199.69,3,1,227.46821561535836
DGN_13163,High,56030,29,105.25,520.34,Synopsys,522.7,2,1,105.89940104172916
DGN_13164,Medium,63597,16,175.25,2424.19,Cadence,1183.49,0,1,145.60490594564294
DGN_13165,Medium,47443,13,137.55,611.53,Synopsys,221.55,1,1,133.84816074441707
DGN_13166,Low,70464,14,242.98,558.25,Cadence,398.02,3,0,234.57892044527992
DGN_13167,Low,8952,14,205.62,1685.75,Mentor,254.63,1,1,187.64712072622885
DGN_13168,Medium,61880,13,169.0,682.83,OpenROAD,601.7,3,1,177.38067670476124
DGN_13169,Medium,57201,30,244.84,2353.05,OpenROAD,968.56,0,1,257.0849760401542
DGN_13170,Low,47460,39,108.79,126.18,Cadence,448.35,3,0,85.39999747298393
DGN_13171,Medium,27796,31,238.41,113.81,OpenROAD,1093.1,1,1,236.35980794009973
DGN_13172,Medium,36746,35,266.34,1311.7,Synopsys,681.11,3,0,252.4503057011987
DGN_13173,Medium,91785,23,269.66,1271.35,OpenROAD,590.58,3,1,252.1529188100158
DGN_13174,Medium,5015,47,245.92,492.07,Cadence,957.22,2,0,229.38881947066739
